playerID,B_AB,B_R,B_H,B_HR,B_RBI,B_SB,B_SO,PI_W,PI_L,PI_CG,PI_SV,PI_H,PI_HR,PI_BB,PI_SO,PI_AVG_ERA,PI_R,FI_GS,FI_InnOuts,FI_A,FI_E,FI_DP,ASF_NUM_YEARS,MAX_SAL,MAX_SAL_YEAR,A_YP,A_G_ALL,A_GP,inducted
patteco01,571,1050,197,431,218,64,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,980,26842,48,32,17,NULL,4300000,2007,12,1230,0,NULL
patteer01,65,110,20,50,35,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,128,3587,102,15,27,NULL,423300,2011,5,226,0,NULL
pauliro01,181,508,93,216,4,2,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,476,12975,273,35,24,NULL,1100000,2010,8,573,0,NULL
paulsbe01,58,130,28,70,1,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113,3061,61,4,80,NULL,512500,2016,3,186,0,NULL
paulxa01,83,173,32,71,23,11,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,137,3920,13,5,1,NULL,505000,2013,6,349,0,NULL
paytoja01,561,1157,193,522,47,32,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1027,27913,61,33,10,NULL,5000000,2008,12,1259,0,NULL
pearcst01,290,572,131,303,13,7,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,528,13743,255,24,190,NULL,4750000,2016,13,766,0,NULL
pelfrmi01,13,28,5,13,0,0,0,68,103,4,1,1687,139,542,838,4.910833333333334,827,256,4429,197,8,16,NULL,8000000,2016,12,275,275,NULL
penara01,0,0,0,0,0,0,0,0,0,0,0,26,0,8,12,6,13,0,54,5,0,1,NULL,1200000,2010,1,8,8,NULL
penato02,95,189,32,66,8,7,3,0,0,0,0,0,0,0,1,0,0,227,6377,694,38,150,NULL,425000,2009,4,327,1,NULL
penato03,1,1,0,1,0,0,0,23,19,0,8,393,38,131,264,4.63857142857143,210,3,1139,44,4,3,NULL,1600000,2011,6,313,313,NULL
pennha01,0,0,0,0,0,0,0,4,6,0,0,122,17,57,53,15.017499999999998,98,15,247,12,1,1,NULL,402000,2010,4,33,33,NULL
pennicl01,324,678,120,242,84,28,8,0,0,0,0,1,0,2,1,9,1,752,20844,2251,98,490,NULL,3275000,2015,11,971,1,NULL
peralda01,405,891,172,427,32,12,14,0,0,0,0,4,1,0,1,27,3,754,20144,23,19,6,NULL,1024000,2015,8,874,1,NULL
peraljo01,1,1,1,2,0,0,0,20,35,0,15,566,95,185,612,4.57,303,0,1944,42,1,5,NULL,3000000,2014,12,621,621,NULL
peralwi01,8,20,4,11,0,0,0,54,61,2,16,924,108,337,628,4.4833333333333325,470,138,2619,92,9,9,NULL,2800000,2016,9,230,230,NULL
perezch01,0,0,0,0,0,0,0,16,24,0,133,304,45,165,362,3.6475000000000004,160,0,1138,33,2,2,2,7300000,2013,7,393,393,NULL
perezhe01,192,436,74,180,69,16,3,0,0,0,0,11,2,4,5,4.125,6,398,11541,662,35,126,NULL,508500,2015,10,651,9,NULL
perezju01,0,0,0,0,0,0,0,2,4,0,0,49,8,37,64,4.982000000000001,33,0,178,8,0,0,NULL,380000,2007,5,61,61,NULL
perezlu01,0,0,0,0,0,0,0,5,6,0,0,116,12,45,99,4.65,59,4,336,10,3,1,NULL,500000,2013,3,78,78,NULL
perezma02,1,1,0,0,0,0,0,63,69,3,0,1231,131,401,740,4.7700000000000005,645,191,3308,122,7,10,NULL,3150000,2016,10,221,221,NULL
perezol01,14,56,2,15,3,1,0,73,93,3,5,1328,197,761,1545,4.253181818181818,774,195,4385,150,11,11,NULL,12000000,2010,19,698,696,NULL
perezra01,0,0,0,0,0,0,0,21,12,0,3,320,26,117,268,3.825714285714285,147,0,987,57,9,3,NULL,2005000,2012,7,338,338,NULL
perezwi01,2,2,0,0,0,0,0,9,9,1,1,187,20,66,100,5.41,103,31,511,22,0,2,NULL,511250,2016,2,34,34,NULL
perisma01,0,0,0,0,0,0,0,11,17,0,0,346,42,162,202,7.082222222222222,221,28,828,30,3,0,NULL,475000,2005,8,177,177,NULL
perkigl01,0,0,0,0,0,0,0,35,25,0,120,646,74,158,504,4.474166666666666,290,44,1873,86,4,3,3,6300000,2016,12,409,409,NULL
perryry01,0,0,0,0,0,0,0,6,6,0,2,162,16,84,132,5.715,90,0,508,14,1,1,NULL,430000,2011,4,156,156,NULL
pestavi01,0,0,0,0,0,0,0,6,8,0,11,168,24,87,244,3.414285714285714,73,0,608,17,1,1,NULL,1150000,2015,6,224,224,NULL
peterja01,195,398,76,173,50,20,10,0,0,0,0,10,1,1,3,22.5,6,449,12419,938,45,235,NULL,520500,2016,8,628,3,NULL
petityu01,6,6,0,3,0,0,0,50,44,2,8,833,137,205,767,4.115,414,59,2712,71,5,3,NULL,2500000,2016,14,515,515,NULL
petrija01,0,0,0,0,0,0,0,10,13,0,16,261,19,104,183,5.5337499999999995,119,0,713,28,0,4,NULL,535000,2016,8,235,235,NULL
pettijo02,4,3,1,0,0,0,0,5,5,0,0,126,11,41,72,6.52,60,20,328,15,1,0,NULL,500000,2014,2,20,20,NULL
pettyad01,0,0,0,0,0,0,0,1,7,0,0,92,12,23,41,13.035,57,10,207,8,0,1,NULL,217500,2002,2,19,19,NULL
phegljo01,131,251,67,162,2,2,0,0,0,0,0,0,0,0,1,0,0,316,8482,197,17,16,NULL,512500,2016,8,388,1,NULL
phelpda01,0,6,0,1,0,0,0,34,38,1,6,573,69,242,602,4.117500000000001,287,66,1857,72,8,8,NULL,2500000,2016,9,303,303,NULL
phelpto01,1,1,0,0,0,0,0,4,5,0,1,129,11,47,85,4.463333333333334,64,11,361,15,0,1,NULL,360000,2005,3,75,75,NULL
phelptr01,0,0,0,0,0,0,0,3,5,0,5,91,15,54,93,6.253333333333333,57,0,317,18,1,1,NULL,218000,2002,3,79,79,NULL
pignaca01,0,0,0,0,0,0,0,0,0,0,0,5,1,2,3,9,2,0,8,0,0,0,NULL,391500,2008,2,6,6,NULL
pillake01,459,933,216,391,92,32,6,0,0,0,0,0,0,0,0,0,0,918,24715,50,21,7,NULL,521100,2016,9,1029,1,NULL
pimenst01,0,0,0,0,0,0,0,2,2,0,0,51,6,21,54,3.7100000000000004,28,0,160,4,0,0,NULL,505500,2014,3,33,33,NULL
pinedlu01,0,0,0,0,0,0,0,1,4,0,0,41,6,38,44,4.545,26,2,152,3,0,1,NULL,208000,2002,2,42,42,NULL
pinedmi01,0,2,0,0,0,0,0,62,54,1,0,932,131,213,940,3.7775,457,169,2886,100,8,5,1,4300000,2016,8,170,170,NULL
pineijo01,13,17,6,10,1,0,0,104,93,15,2,1878,193,487,1058,4.453076923076924,912,263,5263,225,11,26,NULL,8000000,2011,12,344,335,NULL
pintore01,0,0,0,0,0,0,0,8,10,0,2,186,24,152,222,3.418,100,0,693,22,3,1,NULL,1075000,2010,5,244,244,NULL
pomerdr01,4,12,2,5,0,0,0,48,58,0,9,786,110,369,883,3.8692307692307697,403,140,2575,85,8,6,1,1350000,2016,11,289,289,NULL
porceri01,1,8,2,5,0,0,0,150,125,10,0,2270,260,489,1561,4.510833333333333,1122,351,6289,225,26,19,NULL,20125000,2016,12,355,355,NULL
prattan01,0,0,0,0,0,0,0,0,1,0,0,1,0,11,2,14.175,5,0,9,1,0,0,NULL,300000,2004,2,5,5,NULL
pressry01,0,0,0,0,0,0,0,26,25,0,44,423,44,143,496,3.0229999999999997,189,0,1439,56,3,5,2,520000,2016,9,449,449,NULL
priceda01,1,8,1,3,0,0,0,155,82,17,1,1892,215,553,2039,3.282666666666667,854,322,6310,221,13,12,5,30000000,2016,13,360,360,NULL
prinzbr01,0,0,0,0,0,0,0,5,4,0,9,99,13,50,64,6.6085714285714285,52,0,276,12,0,1,NULL,342322,2005,6,102,102,NULL
priorma01,19,41,10,13,0,0,0,42,29,5,0,582,77,223,757,4.13,277,106,1971,52,6,4,1,3650000,2006,5,108,106,NULL
proctsc01,0,0,0,1,0,0,0,18,16,0,1,337,58,167,291,5.554444444444444,200,1,1029,30,1,2,NULL,1115000,2008,7,307,307,NULL
prokolu01,1,7,1,0,0,0,0,11,17,0,0,255,48,74,144,4.886666666666667,147,37,693,24,3,3,NULL,390000,2003,3,58,56,NULL
pryorst01,0,0,0,0,0,0,0,3,1,0,0,26,5,16,35,1.3033333333333335,14,0,96,2,0,1,NULL,492200,2013,3,35,35,NULL
purceda01,0,0,0,0,0,0,0,7,13,1,1,199,22,118,174,5.500000000000001,120,21,618,18,1,1,NULL,436400,2011,5,111,111,NULL
putkolu01,0,0,0,0,0,0,0,1,5,0,1,55,6,19,39,11.323333333333332,26,0,145,3,0,0,NULL,510000,2014,3,44,44,NULL
putnaza01,0,0,0,0,0,0,0,10,7,0,6,130,13,57,162,4.918571428571428,58,0,456,14,0,1,NULL,975000,2016,7,145,145,NULL
putzjj01,0,0,0,0,0,0,0,37,33,0,189,469,50,184,599,3.5641666666666665,203,0,1700,72,2,5,1,7000000,2014,12,572,572,NULL
quallch01,0,0,0,0,0,0,0,52,48,0,74,819,83,211,624,4.4547058823529415,382,0,2422,119,7,9,NULL,4185000,2010,14,844,844,NULL
queveru01,5,15,0,5,0,0,0,14,30,2,0,364,70,175,237,6.1475,243,58,979,34,2,3,NULL,252500,2002,4,66,66,NULL
pederjo01,400,598,131,364,19,21,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,658,17783,32,17,12,1,520000,2016,8,885,0,NULL
pedrodu01,922,1805,394,725,138,46,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1476,38761,4017,58,944,4,12642511,2016,14,1512,0,NULL
peguefr01,10,9,1,1,5,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,306,1,0,0,NULL,490500,2013,2,35,0,NULL
pelloki01,27,52,9,19,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43,1188,31,6,12,NULL,310000,2004,3,99,0,NULL
penaan01,18,39,7,23,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52,1408,39,3,5,NULL,210000,2001,3,71,0,NULL
penabr01,136,468,93,164,6,7,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,409,11433,187,17,63,NULL,2500000,2016,12,638,0,NULL
penaca01,745,1146,231,818,29,22,51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1308,34993,906,71,1140,1,10125000,2010,14,1493,0,NULL
penara02,72,162,24,63,12,4,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,147,4769,427,27,86,NULL,700000,2014,7,341,0,NULL
penawi01,211,425,70,240,12,8,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,403,10296,21,22,2,NULL,2000000,2008,8,599,0,NULL
pencehu01,891,1791,324,942,120,55,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1557,41364,96,48,14,4,18700000,2016,14,1707,0,NULL
peraljh01,841,1761,376,873,17,27,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1712,45496,4694,150,984,3,15500000,2014,15,1798,0,NULL
perezan01,62,121,25,43,16,6,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,124,3224,297,16,44,NULL,334500,2006,4,216,0,NULL
perezca02,47,133,31,58,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,177,4719,134,12,11,NULL,513000,2016,4,212,0,NULL
perezfe01,22,22,2,10,5,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25,740,1,0,1,NULL,402800,2009,2,41,0,NULL
perezju02,26,51,15,13,3,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,53,1711,11,2,2,NULL,501000,2014,3,117,0,NULL
perezro02,157,298,55,184,2,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,447,11686,239,23,32,NULL,515800,2016,8,490,0,NULL
perezsa01,21,25,3,6,9,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,976,58,10,12,NULL,207000,2001,2,67,0,NULL
perezsa02,491,1161,213,656,6,1,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1013,26265,567,39,63,7,2000000,2016,10,1140,0,NULL
perezti01,187,449,91,185,23,23,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,386,10468,38,17,11,NULL,1000000,2005,8,603,0,NULL
petitgr01,55,114,29,35,4,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,131,3636,356,18,84,NULL,510000,2015,6,197,0,NULL
petribe01,114,172,37,94,5,6,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,181,4898,61,19,15,NULL,265000,2002,5,240,0,NULL
pettich01,2,2,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,63,0,0,0,NULL,414000,2011,2,11,0,NULL
phelpjo01,198,380,74,244,2,2,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,1788,25,8,42,NULL,800000,2005,8,465,0,NULL
phillan01,77,139,25,70,3,5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,117,3641,90,10,115,NULL,333150,2006,5,259,0,NULL
phillbr01,1005,2029,368,951,209,84,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1837,48490,4971,110,1119,3,13083333,2016,17,1902,0,NULL
phillja04,138,344,77,168,0,5,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,370,9779,167,18,123,NULL,500000,2007,7,465,0,NULL
piattad01,62,129,31,65,3,4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,128,3472,18,5,3,NULL,322000,2003,4,212,0,NULL
pickeca01,37,59,10,45,1,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,720,11,3,25,NULL,323500,2005,5,95,0,NULL
piedrjo01,38,72,18,36,3,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47,1199,2,0,1,NULL,335000,2006,3,142,0,NULL
piefe01,132,244,45,99,21,10,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,232,7002,17,3,4,NULL,985000,2011,6,425,0,NULL
pierrju01,1075,2217,255,517,614,203,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1739,46535,44,40,14,NULL,10000000,2009,14,1994,0,NULL
pierzaj01,807,2043,407,909,15,23,68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1832,49006,823,68,101,2,8250000,2014,19,2059,0,NULL
pillbr01,28,56,10,32,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54,1353,29,2,26,NULL,494000,2013,3,111,0,NULL
pinama01,131,269,55,146,4,1,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,289,7765,162,20,18,NULL,480425,2012,8,409,0,NULL
pintojo01,36,63,13,30,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,44,1156,12,7,1,NULL,500000,2014,3,84,0,NULL
pireljo01,113,234,55,82,11,7,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,216,5569,247,19,62,NULL,510000,2015,6,302,0,NULL
plouftr01,364,710,155,379,12,11,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,725,19174,1309,87,201,NULL,7250000,2016,9,830,0,NULL
podsesc01,563,1096,178,312,309,104,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,902,24364,31,33,7,1,2900000,2007,11,1079,0,NULL
polangr01,399,696,156,362,98,27,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,710,19011,45,27,16,NULL,535000,2016,8,823,0,NULL
polanpl01,1009,2142,348,723,81,30,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1695,46023,4505,76,914,2,6416666,2012,16,1927,0,NULL
polloaj01,499,890,195,414,119,27,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,755,20313,38,11,8,1,3500000,2016,10,895,0,NULL
pompeda01,25,32,9,10,8,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36,994,3,2,0,NULL,508500,2015,4,64,0,NULL
pondsi01,4,8,2,6,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,231,0,0,0,NULL,300000,2004,1,16,0,NULL
portebo03,23,27,5,8,3,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28,1000,1,3,0,NULL,207000,2001,3,89,0,NULL
poseybu01,663,1500,293,729,23,9,67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1264,32955,654,53,187,7,20777778,2016,12,1371,0,NULL
powella01,42,75,14,45,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94,2600,42,12,14,NULL,420000,2011,3,123,0,NULL
pradoma01,664,1542,316,609,40,28,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1279,34383,2176,90,383,1,11000000,2016,14,1458,0,NULL
preslal01,157,369,50,111,30,18,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,320,8676,11,7,3,NULL,1000000,2015,8,450,0,NULL
profaju01,297,508,103,255,41,13,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,539,14467,864,60,230,NULL,491000,2013,8,684,0,NULL
puigya01,441,834,159,415,79,38,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,774,20533,57,28,10,1,7214285,2016,7,861,0,NULL
pujolal01,1872,3301,672,2150,116,41,315,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2306,60237,1830,147,1710,10,25000000,2016,21,2971,0,NULL
puntoni01,421,798,141,263,104,36,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,857,23749,2381,84,470,NULL,4000000,2010,14,1163,0,NULL
quentca01,416,702,173,491,16,9,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,699,18033,26,25,6,2,9500000,2014,9,834,0,NULL
quinlro01,134,307,54,121,16,10,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,273,7439,268,22,135,NULL,1100000,2009,8,458,0,NULL
murakma01,0,2,0,0,0,0,0,5,1,0,9,65,10,23,100,2.775,34,1,268,4,0,0,NULL,NULL,NULL,2,54,54,NULL
murast01,9,16,3,15,0,0,0,30,39,12,5,627,46,289,360,5.048571428571429,311,83,1898,90,9,6,NULL,NULL,NULL,7,170,167,NULL
muratto01,0,0,0,0,0,0,0,0,1,0,0,4,2,1,2,8.1,5,1,10,1,0,0,NULL,NULL,NULL,1,1,1,NULL
murchti01,0,0,0,0,0,0,0,0,0,0,0,3,0,6,2,0,1,0,0,4,0,0,NULL,NULL,NULL,2,3,3,NULL
murffre01,1,1,0,0,0,0,0,2,2,0,3,56,6,18,31,4.645,28,2,151,11,1,0,NULL,NULL,NULL,2,26,26,NULL
murphbi02,0,0,0,0,0,0,0,0,0,0,0,13,1,15,8,4.43,8,0,53,3,0,1,NULL,NULL,NULL,2,18,18,NULL
murphbo01,4,10,2,0,0,0,0,4,9,11,0,144,6,56,34,5.609999999999999,112,0,411,35,2,0,NULL,NULL,NULL,1,19,15,NULL
murphco01,11,15,2,7,1,0,0,4,13,14,2,205,3,88,39,5.6850000000000005,168,0,567,43,7,3,NULL,NULL,NULL,2,26,23,NULL
murphda04,18,23,5,13,0,0,0,4,4,0,9,110,13,59,58,3.85,63,29,1031,16,2,2,NULL,NULL,NULL,5,117,68,NULL
murphed01,19,50,4,21,0,0,0,25,25,39,1,537,17,111,103,3.9075,276,0,1566,150,10,8,NULL,NULL,NULL,4,77,68,NULL
murphjo01,14,16,1,0,0,0,0,5,12,15,0,193,6,11,73,3.435,126,0,879,54,19,4,NULL,NULL,NULL,1,33,21,NULL
murphjo02,2,4,1,1,1,0,0,4,7,10,0,113,3,44,30,5.4825,87,0,300,11,1,0,NULL,NULL,NULL,2,11,11,NULL
murphjo04,30,46,13,20,1,0,0,93,53,17,107,985,52,444,378,4.413846153846152,464,0,0,226,22,17,3,NULL,NULL,13,415,415,NULL
murphpa02,0,0,0,0,0,0,0,0,3,0,0,37,3,12,34,3.8733333333333335,19,0,102,3,0,0,NULL,NULL,NULL,2,29,29,NULL
murphto02,21,42,7,18,0,0,0,68,101,22,59,1425,123,493,621,4.242,664,147,4330,263,23,18,NULL,NULL,NULL,12,443,439,NULL
murphto04,86,170,31,108,3,1,3,0,0,0,0,1,0,1,2,6,2,193,5111,71,19,7,NULL,NULL,NULL,6,254,3,NULL
murphwa01,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,9,2,0,0,0,0,0,NULL,NULL,NULL,1,2,2,NULL
murraaj01,0,0,0,0,0,0,0,2,2,0,0,37,6,18,23,4.01,19,4,107,5,0,1,NULL,NULL,NULL,2,16,16,NULL
murraam01,0,1,0,0,0,0,0,0,0,0,0,15,1,3,2,4.09,5,0,0,3,0,0,NULL,NULL,NULL,1,4,4,NULL
murraco01,0,0,0,0,0,0,0,1,2,0,0,45,8,15,40,6.0600000000000005,27,0,118,3,0,0,NULL,NULL,NULL,2,32,32,NULL
murrada01,3,5,0,1,0,0,0,53,50,0,60,976,40,329,400,5.325333333333333,448,1,2707,206,23,14,NULL,NULL,NULL,12,518,518,NULL
murrada02,0,0,0,0,0,0,0,0,0,0,0,33,11,16,25,8.213333333333333,21,0,89,4,0,0,NULL,NULL,NULL,2,15,15,NULL
murrage01,9,24,1,8,0,0,0,20,26,10,0,450,17,199,114,5.991666666666667,282,0,0,94,6,4,NULL,NULL,NULL,6,110,110,NULL
murraji02,0,1,0,0,0,0,0,0,0,0,1,8,0,3,3,4.5,3,0,0,0,0,0,NULL,NULL,NULL,1,4,4,NULL
murrajo01,0,0,0,0,0,0,0,0,3,0,0,34,1,21,8,5.7,20,0,0,7,0,0,NULL,NULL,NULL,1,8,8,NULL
murrama01,0,1,0,0,0,0,0,0,3,0,0,21,4,8,4,12.825,18,2,42,5,0,1,NULL,NULL,NULL,1,6,6,NULL
murrapa01,0,0,0,0,0,0,0,0,2,1,0,50,0,12,11,6.29,28,0,0,9,1,0,NULL,NULL,NULL,1,8,8,NULL
musgrde01,0,0,0,0,0,0,0,0,0,0,0,11,0,7,11,0.56,2,1,48,2,0,0,NULL,NULL,NULL,1,5,5,NULL
musgrha01,0,0,0,0,0,0,0,2,3,0,0,45,7,29,44,4.115,27,0,164,6,0,0,NULL,NULL,NULL,2,45,45,NULL
musgrjo01,12,20,5,4,0,0,0,40,47,2,2,632,87,176,668,4.0616666666666665,326,114,2036,101,7,6,NULL,NULL,NULL,6,163,140,NULL
musiast01,1949,3630,725,1951,78,31,127,0,0,0,0,0,0,0,0,0,0,1198,29643,818,142,962,20,NULL,NULL,22,3026,1,Y
mussene01,0,0,0,0,0,0,0,0,1,0,0,32,5,15,19,2.19,13,0,77,0,0,0,NULL,NULL,NULL,2,18,18,NULL
mussepa01,0,0,0,0,0,0,0,0,2,1,2,42,0,24,24,3.365,23,0,0,9,0,0,NULL,NULL,NULL,2,12,12,NULL
mussero01,0,0,0,0,0,0,0,4,2,0,1,95,6,40,47,3.3433333333333337,42,4,268,11,2,0,NULL,NULL,NULL,3,48,48,NULL
mussiba01,1,0,0,0,0,0,0,0,1,0,0,20,1,13,5,6.05,16,0,0,4,0,0,NULL,NULL,NULL,1,16,16,NULL
mustaal01,0,2,1,3,0,0,0,0,1,0,0,15,1,15,6,9,18,0,0,7,1,1,NULL,NULL,NULL,1,6,6,NULL
myersel01,37,93,12,37,4,1,0,55,72,78,7,1148,30,440,428,5.076666666666666,625,0,0,325,18,12,NULL,NULL,NULL,8,193,185,NULL
myershe01,44,56,3,0,0,0,0,0,2,1,0,30,2,4,7,6.58,28,0,2037,289,72,18,NULL,NULL,NULL,3,76,6,NULL
myersji01,0,0,0,0,0,0,0,0,0,0,0,18,4,3,6,7.07,13,0,42,2,1,0,NULL,NULL,NULL,1,11,11,NULL
myersjo01,0,0,0,1,0,0,0,0,0,1,0,3,0,3,5,3.6,3,1,15,1,0,0,NULL,NULL,NULL,1,1,1,NULL
myricbo01,0,2,0,3,0,0,0,3,6,0,2,138,10,59,73,3.3799999999999994,62,5,419,27,0,2,NULL,NULL,NULL,3,82,82,NULL
naborja01,1,9,0,0,0,0,0,1,25,13,1,266,3,131,94,3.99,156,0,0,78,18,0,NULL,NULL,NULL,3,52,52,NULL
nagelbi01,62,140,30,72,5,2,0,0,0,0,0,7,1,1,0,12,5,0,0,291,34,81,NULL,NULL,NULL,3,189,1,NULL
nageocl01,0,0,0,0,0,0,0,1,6,0,0,56,4,30,26,13.703333333333333,37,5,125,10,0,0,NULL,NULL,NULL,3,16,16,NULL
nagleju01,1,2,0,2,0,0,0,5,3,1,1,60,5,12,23,3.475,31,0,0,11,0,1,NULL,NULL,NULL,1,13,13,NULL
nagymi01,8,18,3,8,1,0,0,20,13,11,0,431,37,210,170,5.991666666666666,220,62,1257,56,4,9,NULL,NULL,NULL,6,88,87,NULL
nagyst01,5,6,1,3,0,0,0,3,8,2,0,87,6,38,21,6.1850000000000005,60,0,0,10,0,0,NULL,NULL,NULL,2,21,15,NULL
nahemsa01,3,10,0,3,0,0,0,10,8,3,1,222,8,127,101,4.485,138,0,0,50,6,2,NULL,NULL,NULL,4,90,90,NULL
nakammi01,0,0,0,0,0,0,0,0,3,0,1,47,11,9,38,7.59,34,0,115,3,1,0,NULL,NULL,NULL,2,31,31,NULL
naktepe01,0,1,0,0,0,0,0,0,1,0,0,26,2,27,19,7.395,27,0,0,2,0,0,NULL,NULL,NULL,2,10,10,NULL
nanceto01,0,0,0,0,0,0,0,1,1,0,0,25,5,13,30,7.22,23,0,86,2,0,1,NULL,NULL,NULL,1,27,27,NULL
napiebu01,3,6,2,1,0,0,0,5,6,6,1,162,2,29,43,4.305,75,0,0,40,1,1,NULL,NULL,NULL,4,39,39,NULL
naranch01,1,1,1,1,0,0,0,1,2,0,0,37,7,17,26,4.46,22,3,103,9,0,0,NULL,NULL,NULL,1,17,17,NULL
narlera01,7,26,1,8,0,0,0,43,33,17,58,606,80,335,454,3.3983333333333334,318,52,2105,60,9,3,2,NULL,NULL,6,266,266,NULL
narrosa02,0,0,0,0,0,0,0,0,0,0,0,5,3,4,1,13.5,4,1,8,2,0,0,NULL,NULL,NULL,1,1,1,NULL
narumbu01,3,7,0,5,0,0,0,14,27,9,0,398,50,177,220,7.290000000000001,218,58,1190,58,4,4,NULL,NULL,NULL,5,96,96,NULL
